Id,Name,Position,Date of Birth,Country,Market Value,Team,TeamId,PictureUrl
156702,John Patrick,Midfield,2003-09-24,Ireland,200000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/841121-1732137454.jpg?lm=1
213262,Carles Aleñá,Midfield,1998-01-05,Spain,3000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/284854-1669364902.jpg?lm=1
267897,Coba da Costa,Offence,2002-07-26,Spain,8000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/85288-1699613327.jpg?lm=1
270536,Abdoulaye Keita,Offence,2002-09-01,Spain,12000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/735568-1708553167.jpg?lm=1
111570,Alex Sola,Right Winger,1999-06-09,Spain,4000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/434990-1680536108.jpg?lm=1
83351,Juan Iglesias,Right-Back,1998-07-03,Spain,2800000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/390688-1632295269.jpg?lm=1
46491,Omar Alderete,Centre-Back,1996-12-26,Paraguay,5000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/353032-1669365021.jpg?lm=1
46376,Fabrizio Angileri,Left-Back,1994-03-15,Argentina,1000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/268506-1625760521.png?lm=1
45472,Domingos Duarte,Centre-Back,1995-03-10,Portugal,1000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/257376-1583309064.jpg?lm=1
33073,Juan Berrocal,Centre-Back,1999-02-05,Spain,2200000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/461843-1626938167.jpg?lm=1
32758,Mauro Arambarri,Central Midfield,1995-09-30,Uruguay,5000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/290249-1669365106.jpg?lm=1
32510,Carles Pérez,Right Winger,1998-02-16,Spain,3000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/282810-1698852701.jpg?lm=1
32449,Luis Milla,Central Midfield,1994-10-07,Spain,3500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/281989-1669364960.jpg?lm=1
8015,Allan Nyom,Right-Back,1988-05-10,Cameroon,500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/111508-1541162382.jpg?lm=1
3125,Dakonam Djené,Centre-Back,1991-12-31,Togo,2500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/221150-1669364811.jpg?lm=1
277,Diego Rico,Left-Back,1993-02-23,Spain,1500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/249513-1697221474.jpg?lm=1
69,Borja Mayoral,Centre-Forward,1997-04-05,Spain,15000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/298976-1669365430.jpg?lm=1
260763,Chrisantus,Attacking Midfield,2003-05-19,Nigeria,5000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/1124005-1723797368.jpg?lm=1
250399,Alberto Risco,Attacking Midfield,2005-08-30,Spain,200000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/1255616-1732138298.png?lm=1
226985,Nabil Aberdín,Centre-Back,2002-08-23,France,600000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/908621-1732137720.png?lm=1
203446,Yellu,Central Midfield,2004-05-25,Spain,1000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
189369,Alvaro Rodriguez,Centre-Forward,2004-07-14,Spain,3500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/948275-1660124773.jpg?lm=1
186707,Gorka Rivera,Left-Back,2004-08-01,Spain,18000000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/340205-1709676375.png?lm=1
176733,Peter Gonzalez,Right Winger,2002-07-25,Spain,1800000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/308989-1701789701.jpg?lm=1
171851,Bertug Yildirim,Centre-Forward,2002-07-12,Turkey,3500000,Getafe CF,82,https://img.a.transfermarkt.technology/portrait/medium/672803-1681998915.png?lm=1
3641,Thibaut Courtois,Goalkeeper,1992-05-11,Belgium,25000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/108390-1717280733.jpg?lm=1
28995,Andriy Lunin,Goalkeeper,1999-02-11,Ukraine,25000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/404839-1701294131.jpg?lm=1
188407,Sergio Mestre,Goalkeeper,2005-02-13,Spain,6000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/248738-1732220099.jpg?lm=1
206826,Fran Gonzalez,Goalkeeper,2005-06-24,Spain,300000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
213266,Fran García,Defence,1999-08-14,Spain,15000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/341264-1688119965.jpg?lm=1
270615,David Jiménez,Defence,2004-03-14,Spain,90000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/646740-1682685701.jpg?lm=1
273000,Diego Aguado,Defence,2007-02-07,Spain,2000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/852727-1701788787.jpg?lm=1
273181,Loren Aguado,Defence,2002-09-19,Spain,2800000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/449496-1659984006.jpeg?lm=1
270273,Chema Andrés,Midfield,2005-04-25,Spain,12000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/735568-1708553167.jpg?lm=1
273059,Hugo De Llanos,Midfield,2005-03-18,Spain,1200000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/625651-1694171507.jpg?lm=1
273058,Daniel Yáñez,Offence,2007-03-28,Spain,2500000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/785353-1680676751.jpg?lm=1
8514,Aurélien Tchouameni,Defensive Midfield,2000-01-27,France,100000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/413112-1668500754.jpg?lm=1
8458,Ferland Mendy,Left-Back,1995-06-08,France,22000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/291417-1701294025.jpg?lm=1
7887,Brahim Diaz,Attacking Midfield,1999-08-03,Morocco,40000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/314678-1632307989.jpg?lm=1
3374,Kylian Mbappé,Centre-Forward,1998-12-20,France,180000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/342229-1682683695.jpg?lm=1
3194,Dani Carvajal,Right-Back,1992-01-11,Spain,12000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/138927-1721026790.jpg?lm=1
3177,Antonio Rüdiger,Centre-Back,1993-03-03,Germany,25000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/86202-1684484602.jpg?lm=1
1556,Vinicius Junior,Left Winger,2000-07-12,Brazil,200000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/371998-1664869583.jpg?lm=1
1337,Éder Militão,Centre-Back,1998-01-18,Brazil,60000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/401530-1719653438.jpg?lm=1
1324,Rodrygo,Right Winger,2001-01-09,Brazil,110000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/412363-1693988167.jpg?lm=1
349,David Alaba,Centre-Back,1992-06-24,Austria,15000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/59016-1684921582.jpeg?lm=1
96,Federico Valverde,Central Midfield,1998-07-22,Uruguay,130000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/369081-1731018042.jpg?lm=1
68,Dani Ceballos,Central Midfield,1996-08-07,Spain,4000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/319745-1723666162.jpg?lm=1
46,Jesús Vallejo,Centre-Back,1997-01-05,Spain,1000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/251896-1684241186.jpg?lm=1
45,Lucas Vázquez,Right-Back,1991-07-01,Spain,4000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/221316-1536655786.jpg?lm=1
43,Luka Modrić,Central Midfield,1985-09-09,Croatia,6000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/27992-1687776160.jpg?lm=1
272712,Raúl,Centre-Back,2003-02-13,Spain,15000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/298976-1669365430.jpg?lm=1
247056,Jacobo Ramón,Centre-Back,2005-06-06,Spain,4000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/439022-1681476532.jpg?lm=1
217658,Gonzalo García,Right Winger,2004-03-24,Spain,1200000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/197122-1490623673.jpg?lm=1
188487,Endrick,Centre-Forward,2006-07-21,Brazil,60000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/971570-1723665994.jpg?lm=1
169162,Arda Guler,Right Winger,2005-02-25,Turkey,45000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/861410-1699472585.jpg?lm=1
125010,Jude Bellingham,Attacking Midfield,2003-06-29,England,180000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/581678-1693987944.jpg?lm=1
102343,Eduardo Camavinga,Central Midfield,2002-11-10,France,100000000,Real Madrid CF,86,https://img.a.transfermarkt.technology/portrait/medium/640428-1668500874.jpg?lm=1
46245,Augusto Batalla,Goalkeeper,1996-04-30,Argentina,5000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/275218-1656336113.JPG?lm=1
133288,Dani Cárdenas,Goalkeeper,1997-03-28,Spain,1800000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/397676-1663571879.jpg?lm=1
264416,Marco de las Sías,Defence,2005-12-29,Spain,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/439022-1681476532.jpg?lm=1
180261,Joni Montiel,Midfield,1998-09-03,Spain,1000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/343273-1712141506.jpg?lm=1
264415,Etienne,Offence,2002-08-18,Cameroon,7500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/181375-1709560699.jpg?lm=1
260906,Pelayo Fernández,Centre-Back,2003-04-29,Spain,500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
187031,Diego Mendez,Central Midfield,2003-08-29,Spain,5000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/341713-1669364743.jpg?lm=1
151251,Pep Chavarría,Left-Back,1998-04-10,Spain,2000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/596122-1659947697.jpg?lm=1
133276,Jorge de Frutos,Right Winger,1997-02-20,Spain,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/455181-1613121992.jpg?lm=1
115175,Sergio Camello,Centre-Forward,2001-02-10,Spain,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/505674-1617806102.jpg?lm=1
114955,Andrei Rațiu,Right-Back,1998-06-20,Romania,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/527966-1716545627.jpg?lm=1
98032,Randy Ntekja,Attacking Midfield,1997-12-06,France,1500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/560483-1600680162.jpg?lm=1
37649,Pathé Ciss,Central Midfield,1994-03-16,Senegal,2500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/525578-1541089527.jpg?lm=1
33711,Gerard Gumbau,Defensive Midfield,1994-12-18,Spain,3000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/268670-1499871303.jpg?lm=1
33496,Isi Palazón,Right Winger,1994-12-27,Spain,8000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/362086-1726662958.jpg?lm=1
32312,Álvaro García,Left Winger,1992-10-27,Spain,3000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/257062-1709114307.jpg?lm=1
32310,Sergi Guardiola,Centre-Forward,1991-05-29,Spain,800000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/256429-1521447903.jpg?lm=1
32228,Pedro Díaz,Central Midfield,1998-06-05,Spain,2500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/363057-1664207844.jpg?lm=1
32127,Raúl de Tomás,Centre-Forward,1994-10-17,Spain,1200000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/625651-1694171507.jpg?lm=1
32124,Unai López,Central Midfield,1995-10-30,Spain,3000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/192009-1726662500.jpg?lm=1
32116,Óscar Trejo,Attacking Midfield,1988-04-26,Argentina,1000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/30321-1653039805.jpg?lm=1
32109,Óscar Valentín,Central Midfield,1994-08-20,Spain,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/517753-1641140471.jpg?lm=1
32108,Adri Embarba,Right Winger,1992-05-07,Spain,1800000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/288318-1583506487.jpg?lm=1
31988,Aridane Hernández,Centre-Back,1989-03-23,Spain,500000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/82503-1484149571.jpg?lm=1
28384,Alfonso Espino,Left-Back,1992-01-05,Uruguay,2400000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/311044-1635328827.jpg?lm=1
25641,Abdul Mumin,Centre-Back,1998-06-06,Ghana,4000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/451801-1631003939.jpg?lm=1
8716,Iván Balliu,Right-Back,1992-01-01,Albania,2000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/85295-1688119678.jpg?lm=1
7925,Florian Lejeune,Centre-Back,1991-05-20,France,3000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/127108-1496825998.jpg?lm=1
365,James Rodríguez,Attacking Midfield,1991-07-12,Colombia,5000000,Rayo Vallecano de Madrid,87,https://img.a.transfermarkt.technology/portrait/medium/88103-1720681352.jpg?lm=1
274,Cuéllar,Goalkeeper,1984-05-25,Spain,100000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/27493-1664289273.jpg?lm=1
79776,Dominik Greif,Goalkeeper,1997-04-06,Slovakia,4000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/316884-1581331466.png?lm=1
172628,Leo Román,Goalkeeper,2000-07-06,Spain,1800000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/562742-1648453168.jpg?lm=1
176253,Pere Garcia,Goalkeeper,2002-03-22,Spain,2000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/225593-1541151194.jpg?lm=1
204349,Sebastian Wade,Defence,2003-04-09,Spain,7500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/181375-1709560699.jpg?lm=1
180040,Antonio Sánchez,Midfield,1997-04-22,Spain,2500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/513031-1576533215.jpg?lm=1
265348,Miquel Salas,Midfield,2005-08-10,Spain,8000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/766583-1647594742.png?lm=1
264439,Marc Domènech,Offence,2006-12-01,Spain,500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
176236,Javier Llabres,Left Winger,2002-09-11,Spain,700000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/706138-1702393291.jpg?lm=1
172108,Copete,Centre-Back,1999-10-10,Spain,2800000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/520840-1674915512.JPG?lm=1
159371,Daniel Luna,Attacking Midfield,2003-05-07,Colombia,28000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/424042-1697037362.jpg?lm=1
140814,Samuel Almeida Costa,Defensive Midfield,2000-11-27,Portugal,12000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/657430-1624028681.jpg?lm=1
137985,Chiquinho,Left Winger,2000-02-05,Portugal,3000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/695454-1641552728.png?lm=1
120984,Mateu Morey,Right-Back,2000-03-02,Spain,800000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/388513-1661413734.jpg?lm=1
101870,Roberto Navarro,Attacking Midfield,2002-04-12,Spain,6000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/563137-1567246327.jpg?lm=1
98753,Valery,Right Winger,1999-11-23,Spain,2500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/331496-1715882117.jpg?lm=1
33681,Abdón Prats,Centre-Forward,1992-12-07,Spain,1800000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/177452-1696950061.jpg?lm=1
33513,Pablo Maffeo,Right-Back,1997-07-12,Spain,5000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/251876-1699449290.jpg?lm=1
33138,Toni Lato,Left-Back,1997-11-21,Spain,3500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/320271-1496906352.jpg?lm=1
33120,Manu Morlanes,Central Midfield,1999-01-12,Spain,2500000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/335225-1552044533.jpg?lm=1
32984,Antonio Raíllo,Centre-Back,1991-10-08,Spain,2000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/278296-1447228780.jpg?lm=1
32717,Sergi Darder,Central Midfield,1993-12-22,Spain,6000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/142021-1664975574.jpg?lm=1
32282,Dani Rodríguez,Attacking Midfield,1988-06-06,Spain,1000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/139435-1583332711.jpg?lm=1
30059,Vedat Muriqi,Centre-Forward,1994-04-24,Kosovo,12000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/256267-1627914833.jpg?lm=1
15958,Cyle Larin,Centre-Forward,1995-04-17,Canada,4000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/343463-1720430112.jpg?lm=1
9408,Takuma Asano,Right Winger,1994-11-10,Japan,4000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/245744-1657284052.jpg?lm=1
9097,Siebe Van der Heyden,Centre-Back,1998-05-30,Belgium,2000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/400131-1642262598.jpg?lm=1
6713,Omar Mascarell,Defensive Midfield,1993-02-02,Spain,1000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/142031-1531813358.jpg?lm=1
3724,Johan Mojica,Left-Back,1992-08-21,Colombia,2200000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/262939-1541161893.jpg?lm=1
2777,Martin Valjent,Centre-Back,1995-12-11,Slovakia,6000000,RCD Mallorca,89,https://img.a.transfermarkt.technology/portrait/medium/277384-1568027892.jpg?lm=1
8197,Adrián,Goalkeeper,1987-01-03,Spain,600000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/71271-1687166366.jpg?lm=1
32014,Rui Silva,Goalkeeper,1994-02-07,Portugal,8000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/234811-1666770953.jpg?lm=1
180215,Fran Vieites,Goalkeeper,1999-05-07,Spain,500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/551182-1701083106.jpg?lm=1
203476,Germán García,Goalkeeper,2004-02-01,Spain,2000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/548188-1588605205.jpg?lm=1
217557,Guilherme Fernandes,Goalkeeper,2001-03-28,Portugal,2500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/331496-1715882117.jpg?lm=1
265440,Manu González,Goalkeeper,2007-04-18,Spain,500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/531062-1701789610.jpg?lm=1
203505,Félix Martí,Defence,2004-04-21,Spain,500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/948273-1707861820.jpg?lm=1
264161,Lucas Alcázar,Defence,2002-07-11,Spain,4000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/221316-1536655786.jpg?lm=1
272694,Ángel Ortiz,Defence,2004-07-25,Spain,300000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
264229,Carlos Guirao,Midfield,2003-04-27,Spain,200000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/120705-1567159334.jpg?lm=1
270254,Jesús Rodríguez,Midfield,2005-11-21,Spain,5000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/88103-1720681352.jpg?lm=1
270595,Mateo Flores,Midfield,2004-04-07,Spain,800000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/388513-1661413734.jpg?lm=1
126913,Iker Losada,Offence,2001-08-01,Spain,1800000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/632741-1569337955.jpg?lm=1
175941,Abdessamad Ezzalzouli,Offence,2001-12-17,Morocco,12000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/724520-1636969902.jpg?lm=1
213268,Ezequiel Ávila,Offence,1994-02-06,Argentina,8000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/234811-1666770953.jpg?lm=1
123265,Johnny,Defensive Midfield,2001-09-20,USA,20000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/689505-1708953705.jpg?lm=1
33117,Pablo Fornals,Attacking Midfield,1996-02-22,Spain,14000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/357885-1714124764.jpg?lm=1
33045,Aitor Ruibal,Right Winger,1996-03-22,Spain,3500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/378139-1583334036.jpg?lm=1
33038,Bartra,Centre-Back,1991-01-15,Spain,1000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/99922-1724053472.jpg?lm=1
32710,Marc Roca,Defensive Midfield,1996-11-26,Spain,9000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/336869-1719579269.jpg?lm=1
21583,Cédric Bakambu,Centre-Forward,1991-04-11,DR Congo,2500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/127048-1563441766.jpg?lm=1
8435,Romain Perraud,Left-Back,1997-09-22,France,5000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/318523-1582538263.jpg?lm=1
7783,Héctor Bellerín,Right-Back,1995-03-19,Spain,4000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/191217-1676903202.jpg?lm=1
3624,Youssouf Sabaly,Right-Back,1993-03-05,Senegal,2500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/135492-1532700291.jpg?lm=1
3250,William Carvalho,Defensive Midfield,1992-04-07,Portugal,3000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/100131-1662113601.jpg?lm=1
3216,Giovani Lo Celso,Central Midfield,1996-04-09,Argentina,20000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/348795-1726734706.jpg?lm=1
1745,Ricardo Rodriguez,Left-Back,1992-08-25,Switzerland,3500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/86784-1718216908.jpg?lm=1
66,Isco,Attacking Midfield,1992-04-21,Spain,200000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/1255616-1732138298.png?lm=1
9,Diego Llorente,Centre-Back,1993-08-16,Spain,7000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/246291-1675246130.jpg?lm=1
2,Juanmi,Left Winger,1993-05-20,Spain,6000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/126737-1653043231.jpg?lm=1
218485,Pablo Busto,Right-Back,2005-09-15,Spain,3000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/111961-1455551677.jpg?lm=1
218474,Assane Diao,Right Winger,2005-09-07,Spain,12000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/1061282-1699273116.jpg?lm=1
212861,Sergi Altimira,Central Midfield,2001-08-25,Spain,3500000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/466801-1676910380.png?lm=1
190558,Nobel Mendy,Centre-Back,2004-08-16,Senegal,1000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/281404-1455120897.jpg?lm=1
189529,Dani Perez,Attacking Midfield,2005-07-26,Spain,1000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/115333-1510233713.jpg?lm=1
181439,Vítor Roque,Centre-Forward,2005-02-28,Brazil,30000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/943837-1704703716.jpg?lm=1
138031,Natan,Centre-Back,2001-02-06,Brazil,12000000,Real Betis Balompié,90,https://img.a.transfermarkt.technology/portrait/medium/735568-1708553167.jpg?lm=1
32413,Álex Remiro,Goalkeeper,1995-03-24,Spain,25000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/212862-1694594210.jpg?lm=1
157040,Unai Marrero,Goalkeeper,2001-10-09,Spain,300000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/625657-1692370133.jpg?lm=1
180250,Egoitz Arana,Goalkeeper,2002-02-19,Spain,7000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/678406-1697540707.jpg?lm=1
215503,Aitor Fraga,Goalkeeper,2003-03-09,Spain,90000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/646740-1682685701.jpg?lm=1
180060,Javi López,Defence,2002-03-25,Spain,7500000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/568158-1647530894.jpg?lm=1
272954,Luken Beitia,Defence,2004-06-30,Spain,800000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/710679-1732219683.jpg?lm=1
272958,Jon Balda,Defence,2002-04-20,Spain,40000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/636688-1662836200.jpg?lm=1
182319,Orri Oskarsson,Offence,2004-08-29,Iceland,20000000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/660438-1692090952.jpg?lm=1
272953,Arkaitz Mariezkurrena,Offence,2005-04-05,Spain,900000,Real Sociedad de Fútbol,92,https://img.a.transfermarkt.technology/portrait/medium/327126-1541148555.jpg?lm=1
