Id,Name,Position,Date of Birth,Country,Market Value,Team,TeamId,PictureUrl
140773,El Bilal Touré,Centre-Forward,2001-10-03,Mali,20000000,VfB Stuttgart,10,https://img.a.transfermarkt.technology/portrait/medium/649016-1730115563.jpg?lm=1
6573,Marius Müller,Goalkeeper,1993-07-12,Germany,1500000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/118161-1724771088.jpg?lm=1
10700,Pavao Pervan,Goalkeeper,1987-11-13,Austria,300000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/51977-1657202144.jpg?lm=1
66421,Niklas Klinger,Goalkeeper,1995-10-13,Germany,100000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/192268-1657202222.jpg?lm=1
92854,Kamil Grabara,Goalkeeper,1999-01-08,Poland,14000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/346551-1724770843.jpg?lm=1
15522,Denis Vavro,Defence,1996-04-10,Slovakia,5000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/239962-1731920675.jpg?lm=1
202533,David Odogu,Defence,2006-06-03,Germany,0,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/897423-1724771146.jpg?lm=1
250576,Mathys Angély,Defence,2007-04-21,France,600000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/1075579-1723565270.jpg?lm=1
264451,Till Neininger,Defence,2007-04-03,Germany,100000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/192268-1657202222.jpg?lm=1
212727,Bence Dárdai,Midfield,2006-01-24,Germany,2000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/789252-1695045596.jpg?lm=1
131024,Bartosz Bialek,Offence,2001-11-11,Poland,1000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/535551-1657203695.jpg?lm=1
177590,Konstantinos Koulierakis,Offence,2003-11-28,Greece,12000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/669380-1694780769.png?lm=1
180827,Mohammed Amoura,Offence,2000-05-09,Algeria,16000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/746910-1724771303.jpg?lm=1
264452,Jonathan Akaegbobi,Offence,2006-04-25,Germany,30000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/196357-1695367765.jpg?lm=1
30886,Cédric Zesiger,Centre-Back,1998-06-24,Switzerland,5000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/382478-1689866125.jpg?lm=1
23214,Lovro Majer,Attacking Midfield,1998-01-17,Croatia,20000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/387106-1695624038.jpg?lm=1
16335,Jonas Wind,Centre-Forward,1999-02-07,Denmark,15000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/391004-1689866009.jpg?lm=1
15354,Mattias Svanberg,Central Midfield,1999-01-05,Sweden,12000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/342405-1689866072.jpg?lm=1
9426,Yannick Gerhardt,Central Midfield,1994-03-13,Germany,4000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/119277-1657203024.jpg?lm=1
9423,Maximilian Arnold,Central Midfield,1994-05-27,Germany,7000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/117674-1660652294.JPG?lm=1
8975,Joakim Mæhle,Right-Back,1997-05-20,Denmark,14000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/369674-1724770995.jpg?lm=1
8847,Sebastiaan Bornauw,Centre-Back,1999-03-22,Belgium,7000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/338629-1657202272.jpg?lm=1
7892,Lukas Nmecha,Centre-Forward,1998-12-14,Germany,5000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/314288-1657203640.jpg?lm=1
7005,Kevin Behrens,Centre-Forward,1991-02-03,Germany,2000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/117432-1692707679.jpg?lm=1
6634,Ridle Baku,Right-Back,1998-04-08,Germany,7000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/327251-1657203077.jpg?lm=1
2188,Rogério,Left-Back,1998-01-13,Brazil,5000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/401527-1695624076.jpg?lm=1
201,Salih Özcan,Defensive Midfield,1998-01-11,Turkey,10000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/244940-1709561120.jpg?lm=1
252858,Bennit Bröger,Attacking Midfield,2006-07-01,Germany,500000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/897479-1701533448.jpg?lm=1
145057,Tiago Tomás,Centre-Forward,2002-06-16,Portugal,6000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/616344-1695623995.jpg?lm=1
140414,Kevin Paredes,Left Midfield,2003-05-07,USA,7500000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/711517-1657203115.jpg?lm=1
127401,Jakub Kamiński,Left Winger,2002-06-05,Poland,6000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/407098-1724770940.jpg?lm=1
124324,Patrick Wimmer,Right Winger,2001-05-30,Austria,15000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/533295-1657203456.jpg?lm=1
122340,Aster Vranckx,Central Midfield,2002-10-04,Belgium,12000000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/503881-1657202999.jpg?lm=1
121664,Kilian Fischer,Right-Back,2000-10-12,Germany,2500000,VfL Wolfsburg,11,https://img.a.transfermarkt.technology/portrait/medium/435796-1657202527.jpg?lm=1
9438,Michael Zetterer,Goalkeeper,1995-07-12,Germany,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/196813-1660208839.jpg?lm=1
45596,Markus Kolke,Goalkeeper,1990-08-18,Germany,300000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/99451-1722887501.jpg?lm=1
179984,Mio Backhaus,Goalkeeper,2004-04-16,Germany,2000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/620295-1722887617.jpg?lm=1
64934,Derrick Köhn,Defence,1999-02-04,Germany,6000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/391780-1707464358.png?lm=1
255080,Mats Heitmann,Defence,2006-02-11,Germany,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/696164-1657283257.jpg?lm=1
61630,Marco Grüll,Midfield,1998-07-06,Austria,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/391766-1692995037.png?lm=1
271982,Wesley Adeh,Midfield,2007-01-08,Germany,0,SV Werder Bremen,12,
150734,Abdenego Nankishi,Offence,2002-07-06,Germany,450000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/455662-1660208303.jpg?lm=1
176637,Keke Topp,Offence,2004-03-25,Germany,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/701757-1722887176.jpg?lm=1
192455,Leon Opitz,Left Midfield,2005-04-11,Germany,600000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/825073-1693834663.jpg?lm=1
178648,Skelly Alvero,Central Midfield,2002-05-04,France,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/855134-1706082508.jpg?lm=1
153870,Julián Malatini,Centre-Back,2001-05-31,Argentina,2500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/830108-1722887346.jpg?lm=1
145276,Isak Hansen-Aarøen,Attacking Midfield,2004-08-22,Norway,1500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/670116-1722887545.jpg?lm=1
122949,Justin Njinmah,Right Winger,2000-11-15,Germany,9000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/596153-1722887298.jpg?lm=1
93320,Olivier Deman,Left Midfield,2000-04-06,Belgium,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/621802-1722887784.jpg?lm=1
66095,Amos Pieper,Centre-Back,1998-01-17,Germany,4000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/334221-1660208427.jpg?lm=1
24097,Anthony Jung,Centre-Back,1991-11-03,Germany,1000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/58995-1660208184.jpg?lm=1
23925,Jens Stage,Central Midfield,1996-11-08,Denmark,9000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/289835-1660208628.jpg?lm=1
16346,Romano Schmid,Attacking Midfield,2000-01-27,Austria,13000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/346853-1730117104.jpg?lm=1
10559,Felix Agu,Right-Back,1999-09-27,Germany,6000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/393512-1722887707.jpg?lm=1
9765,Senne Lynen,Defensive Midfield,1999-02-19,Belgium,7000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/338668-1722887459.jpg?lm=1
9547,Naby Keïta,Central Midfield,1995-02-10,Guinea,1000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/302215-1691613796.jpg?lm=1
9447,Marco Friedl,Centre-Back,1998-03-16,Austria,7500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/156990-1660207986.jpg?lm=1
8027,Oliver Burke,Right Winger,1997-04-07,Scotland,1000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/341317-1660206566.jpg?lm=1
6557,Niklas Stark,Centre-Back,1995-04-14,Germany,5500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/162434-1660208662.jpg?lm=1
6555,Mitchell Weiser,Right-Back,1994-04-21,Germany,6000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/119211-1660208775.jpg?lm=1
3437,Miloš Veljković,Centre-Back,1995-09-26,Serbia,4500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/202228-1694527030.jpg?lm=1
226,Marvin Ducksch,Centre-Forward,1994-03-07,Germany,9000000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/125103-1660206693.jpg?lm=1
199,Leonardo Bittencourt,Central Midfield,1993-12-19,Germany,2500000,SV Werder Bremen,12,https://img.a.transfermarkt.technology/portrait/medium/93844-1660206490.jpg?lm=1
6616,Robin Zentner,Goalkeeper,1994-10-28,Germany,3000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/160963-1676499369.jpg?lm=1
6985,Daniel Batz,Goalkeeper,1991-01-12,Germany,350000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/90317-1722886526.jpg?lm=1
170064,Lasse Rieß,Goalkeeper,2001-07-27,Germany,200000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/490609-1720079547.png?lm=1
114809,Kaishu Sano,Midfield,2000-12-30,Japan,2500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/643574-1705758334.jpg?lm=1
150432,Paul Nebel,Midfield,2002-10-10,Germany,3500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/503160-1722886613.jpg?lm=1
171069,Gabriel Vidovic,Midfield,2003-12-01,Croatia,3500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/604327-1693303272.jpg?lm=1
177460,Nikolas Veratschnig,Midfield,2003-01-24,Austria,1000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/601143-1722885901.jpg?lm=1
177499,Eniss Shabani,Midfield,2003-05-29,Albania,750000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/94030-1657875455.jpg?lm=1
179889,Jae-sung Lee,Midfield,1992-08-10,South Korea,2500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/314398-1668504727.jpg?lm=1
180775,Hyun-seok Hong,Midfield,1999-06-16,South Korea,7000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/562948-1660641447.png?lm=1
250164,Daniel Gleiber,Midfield,2005-02-01,Germany,150000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/392124-1723534046.jpg?lm=1
151458,Armindo Sieb,Offence,2003-02-17,Germany,4000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/569033-1722886149.jpg?lm=1
248678,Maxim Dal,Centre-Back,2006-01-26,Germany,0,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/934317-1722886472.jpg?lm=1
184973,Nelson Weiper,Centre-Forward,2005-03-17,Germany,5000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/796213-1692000176.jpg?lm=1
153289,Moritz Jenz,Centre-Back,1999-04-30,Germany,7500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/460245-1689865901.jpg?lm=1
122717,David Mamutovic,Right Winger,2000-12-05,Germany,25000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/318204-1713945422.jpg?lm=1
82404,Jonathan Burkardt,Centre-Forward,2000-07-11,Germany,15000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/333647-1698840239.jpg?lm=1
38394,Andreas Hanche-Olsen,Centre-Back,1997-01-17,Norway,9000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/370683-1692000124.jpg?lm=1
9994,Maxim Leitsch,Centre-Back,1998-05-18,Germany,2000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/334207-1676499456.jpg?lm=1
8785,Anthony Caci,Left-Back,1997-07-01,France,7000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/453016-1657706767.jpg?lm=1
6707,Danny da Costa,Right-Back,1993-07-13,Germany,800000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/85906-1657707067.jpg?lm=1
6704,Aymen Barkok,Attacking Midfield,1998-05-21,Morocco,1000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/315332-1657707404.jpg?lm=1
6636,Karim Onisiwo,Centre-Forward,1992-03-17,Austria,1500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/119234-1722886304.jpg?lm=1
6620,Stefan Bell,Centre-Back,1991-08-24,Germany,800000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/82350-1657706740.jpg?lm=1
6576,Philipp Mwene,Left-Back,1994-01-29,Austria,1800000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/127573-1722886402.jpg?lm=1
2114,Silvan Widmer,Right-Back,1993-03-05,Switzerland,2500000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/168989-1629202510.jpg?lm=1
320,Nadiem Amiri,Central Midfield,1996-10-27,Germany,9000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/232454-1722885996.jpg?lm=1
152,Dominik Kohr,Defensive Midfield,1994-01-31,Germany,3000000,1. FSV Mainz 05,15,https://img.a.transfermarkt.technology/portrait/medium/118847-1722886760.jpg?lm=1
6617,Finn Dahmen,Goalkeeper,1998-03-27,Germany,3500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/251299-1722849607.jpg?lm=1
83751,Daniel Klein,Goalkeeper,2001-03-13,Germany,150000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/392124-1723534046.jpg?lm=1
147197,Nediljko Labrović,Goalkeeper,1999-10-10,Croatia,4500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/610190-1722850680.jpg?lm=1
43195,Dimitris Giannoulis,Defence,1995-10-17,Greece,2800000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/295630-1722850451.jpg?lm=1
249428,Noahkai Banks,Defence,2006-12-01,USA,150000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/923945-1722849946.jpg?lm=1
171132,Yusuf Kabadayi,Midfield,2004-02-02,Germany,1500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/604359-1722850338.jpg?lm=1
184969,Henri Koudossou,Midfield,1999-09-03,Germany,450000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/515624-1722850046.jpg?lm=1
81736,Samuel Essende,Offence,1998-01-23,DR Congo,4500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/395522-1722849662.jpg?lm=1
192654,Mert Kömür,Attacking Midfield,2005-07-17,Germany,2000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/777005-1723534018.jpg?lm=1
183682,Mahmut Kücüksahin,Defensive Midfield,2004-04-07,Turkey,175000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/730486-1723533755.jpg?lm=1
153915,Tim Breithaupt,Defensive Midfield,2002-02-07,Germany,3000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/569457-1723534386.jpg?lm=1
147912,Chrislain Matsima,Centre-Back,2002-05-15,France,7000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/569383-1726605447.jpg?lm=1
72477,Maximilian Bauer,Centre-Back,2000-02-09,Germany,3000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/388363-1723533985.jpg?lm=1
64249,Robert Gumny,Right-Back,1998-06-04,Poland,2000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/353826-1723534351.jpg?lm=1
56858,Keven Schlotterbeck,Centre-Back,1997-04-28,Germany,6000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/413843-1722849820.jpg?lm=1
45593,Phillip Tietz,Centre-Forward,1997-07-09,Germany,5000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/288340-1723534293.jpg?lm=1
31913,Ruben Vargas,Left Winger,1998-08-05,Switzerland,9000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/345886-1722850174.jpg?lm=1
24221,Mads Pedersen,Left-Back,1996-09-01,Denmark,2500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/288429-1722849762.jpg?lm=1
24210,Frank Onyeka,Central Midfield,1998-01-01,Nigeria,9000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/421637-1726605377.jpg?lm=1
23222,Kristijan Jakić,Defensive Midfield,1997-05-14,Croatia,6500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/374954-1722850639.jpg?lm=1
10697,Masaya Okugawa,Left Winger,1996-04-14,Japan,900000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/307052-1723533958.jpg?lm=1
9432,Elvis Rexhbecaj,Central Midfield,1997-11-01,Kosovo,3500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/280575-1723534071.jpg?lm=1
8193,Steve Mounié,Centre-Forward,1994-09-29,Benin,4500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/238639-1722849465.jpg?lm=1
7264,Fredrik Jensen,Attacking Midfield,1997-09-09,Finland,3500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/249157-1722850499.jpg?lm=1
6714,Marius Wolf,Right-Back,1995-05-27,Germany,3000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/193900-1723533785.jpg?lm=1
6677,Reece Oxford,Centre-Back,1998-12-16,England,700000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/314295-1658599514.jpg?lm=1
6645,Jeffrey Gouweleeuw,Centre-Back,1991-07-10,Netherlands,2000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/106405-1723534156.jpg?lm=1
6562,Arne Maier,Central Midfield,1999-01-08,Germany,5000000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/296397-1723534223.jpg?lm=1
608,Alexis Claude Maurice,Attacking Midfield,1998-06-06,France,3500000,FC Augsburg,16,https://img.a.transfermarkt.technology/portrait/medium/384593-1726605505.jpg?lm=1
6614,Florian Müller,Goalkeeper,1997-11-13,Germany,1200000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/284769-1691998669.jpg?lm=1
7741,Jannik Huth,Goalkeeper,1994-04-15,Germany,400000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/160954-1723190117.jpg?lm=1
123287,Noah Atubolu,Goalkeeper,2002-05-25,Germany,10000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/526845-1658411548.jpg?lm=1
142,Maximilian Philipp,Offence,1994-03-01,Germany,1200000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/143891-1723189806.jpg?lm=1
212309,Johan Manzambi,Offence,2005-10-14,Switzerland,750000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/927353-1688714441.jpg?lm=1
229272,Ifechukwu Ogbus,Offence,2005-12-17,Switzerland,0,SC Freiburg,17,
171203,Max Rosenfelder,Centre-Back,2003-02-10,Germany,2500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/599419-1658503667.jpg?lm=1
171186,Jordy Makengo,Left-Back,2001-08-03,France,3500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/815078-1691998545.jpg?lm=1
171180,Kenneth Schmidt,Centre-Back,2002-06-03,Germany,2000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/527276-1723190073.jpg?lm=1
156552,Merlin Röhl,Central Midfield,2002-07-05,Germany,12000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/608832-1726649794.jpg?lm=1
150733,Eren Dinkci,Right Winger,2001-12-13,Germany,12000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/645774-1690186275.jpg?lm=1
150689,Noah Weißhaupt,Left Winger,2001-09-20,Germany,5000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/392163-1658413281.jpg?lm=1
142790,Kiliann Sildillia,Right-Back,2002-05-16,France,15000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/548348-1691998588.jpg?lm=1
120962,Patrick Osterhage,Central Midfield,2000-02-01,Germany,7000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/443331-1723190030.jpg?lm=1
66114,Daniel-Kofi Kyereh,Attacking Midfield,1996-03-08,Ghana,3500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/272587-1658413205.jpg?lm=1
60395,Chikwubuike Adamu,Centre-Forward,2001-06-06,Austria,1500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/938146-1692946563.jpg?lm=1
9501,Lucas Höler,Centre-Forward,1994-07-10,Germany,4000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/248999-1658413525.jpg?lm=1
9485,Nicolas Höfler,Defensive Midfield,1990-03-09,Germany,1000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/55099-1658412737.jpg?lm=1
9477,Philipp Lienhart,Centre-Back,1996-07-11,Austria,15000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/225657-1658411602.jpg?lm=1
9474,Manuel Gulde,Centre-Back,1991-02-12,Germany,1500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/45683-1658411711.jpg?lm=1
9473,Lukas Kübler,Right-Back,1992-08-30,Germany,2000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/93604-1658412582.jpg?lm=1
9472,Christian Günter,Left-Back,1993-02-28,Germany,5000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/93707-1658411784.jpg?lm=1
9452,Maximilian Eggestein,Central Midfield,1996-12-08,Germany,10000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/190284-1723189965.jpg?lm=1
7531,Ritsu Doan,Right Winger,1998-06-16,Japan,18000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/358504-1658413443.jpg?lm=1
6884,Florent Muslija,Left Winger,1998-07-06,Kosovo,2500000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/337036-1723189853.jpg?lm=1
6686,Vincenzo Grifo,Left Winger,1993-04-07,Italy,9000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/185077-1658413230.jpg?lm=1
6661,Michael Gregoritsch,Centre-Forward,1994-04-18,Austria,8000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/120205-1658413549.jpg?lm=1
3176,Matthias Ginter,Centre-Back,1994-01-19,Germany,10000000,SC Freiburg,17,https://img.a.transfermarkt.technology/portrait/medium/124502-1658411624.jpg?lm=1
6667,Tobias Sippel,Goalkeeper,1988-03-22,Germany,300000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/31653-1662965792.jpg?lm=1
6668,Moritz Nicolas,Goalkeeper,1997-10-21,Germany,2500000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/284270-1722945496.jpg?lm=1
30774,Jonas Omlin,Goalkeeper,1994-01-10,Switzerland,6000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/247915-1691248651.jpg?lm=1
97458,Jan Jakob Olschowsky,Goalkeeper,2001-11-18,Germany,600000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/455922-1662965990.jpg?lm=1
212854,Ibrahim Digberekou,Defence,2005-02-22,Belgium,6000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/372712-1721851302.jpg?lm=1
260909,Charles Herrmann,Offence,2006-01-21,Germany,500000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/744729-1662650037.jpg?lm=1
206426,Shio Fukuda,Centre-Forward,2004-04-08,Japan,300000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/1073997-1722945597.jpg?lm=1
191106,Simon Walde,Right-Back,2026-06-30,Germany,350000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/79967-1723632686.jpeg?lm=1
187273,Lukas Ullrich,Left-Back,2004-03-16,Germany,750000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/787151-1691248738.jpg?lm=1
184974,Yvandro Borges Sanches,Left Winger,2004-05-24,Luxembourg,750000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/586659-1662966289.jpg?lm=1
183637,Grant-Leon Ranos,Centre-Forward,2003-07-20,Armenia,1000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/574201-1691249188.jpg?lm=1
176307,Fabio Chiarodia,Centre-Back,2005-06-05,Italy,2000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/724104-1722945535.jpg?lm=1
150517,Rocco Reitz,Central Midfield,2002-05-29,Germany,10000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/467434-1662966138.jpg?lm=1
144361,Luca Netz,Left-Back,2003-05-15,Germany,8000000,Borussia Mönchengladbach,18,https://img.a.transfermarkt.technology/portrait/medium/524285-1662966052.jpg?lm=1
